,name,timestamp,open,high,low,close
0,EUR_USD,2024-08-01,1.08244,1.08354,1.07912,1.07929
1,EUR_USD,2024-07-31,1.08307,1.08342,1.08248,1.08319
2,EUR_USD,2024-07-30,1.08161,1.08519,1.08087,1.08161
3,EUR_USD,2024-07-29,1.08195,1.08378,1.08,1.08195
4,EUR_USD,2024-07-28,1.08538,1.08719,1.08031,1.08538
5,EUR_USD,2024-07-25,1.08513,1.08685,1.08427,1.08513
6,EUR_USD,2024-07-24,1.08395,1.08644,1.08293,1.08395
7,EUR_USD,2024-07-23,1.08507,1.08665,1.08267,1.08507
8,EUR_USD,2024-07-22,1.08898,1.09004,1.08445,1.08898
9,EUR_USD,2024-07-21,1.08992,1.09016,1.08737,1.08992
10,EUR_USD,2024-07-18,1.09016,1.09016,1.08774,1.09016
11,EUR_USD,2024-07-17,1.09402,1.09421,1.09054,1.09402
12,EUR_USD,2024-07-16,1.09025,1.09472,1.08963,1.09025
13,EUR_USD,2024-07-15,1.09016,1.09063,1.08722,1.09016
14,EUR_USD,2024-07-14,1.08855,1.09219,1.08844,1.08855
15,EUR_USD,2024-07-11,1.08728,1.09112,1.08631,1.08728
16,EUR_USD,2024-07-10,1.08333,1.08984,1.08329,1.08333
17,EUR_USD,2024-07-09,1.08148,1.08287,1.08119,1.08148
18,EUR_USD,2024-07-08,1.08309,1.08342,1.08062,1.08309
19,EUR_USD,2024-07-07,1.0826,1.08472,1.08151,1.0826
20,EUR_USD,2024-07-03,1.07933,1.08167,1.07842,1.07933
21,EUR_USD,2024-07-02,1.07484,1.08156,1.07371,1.07484
22,EUR_USD,2024-07-01,1.07371,1.07461,1.07106,1.07371
23,EUR_USD,2024-06-30,1.07353,1.07782,1.07208,1.07353
24,EUR_USD,2024-06-27,1.07085,1.0721,1.0686,1.07085
25,EUR_USD,2024-06-26,1.06801,1.07262,1.06778,1.06801
26,EUR_USD,2024-06-25,1.07096,1.07204,1.06677,1.07096
27,EUR_USD,2024-06-24,1.07327,1.07458,1.06922,1.07327
28,EUR_USD,2024-06-23,1.06878,1.0747,1.06844,1.06878
29,EUR_USD,2024-06-20,1.07064,1.07227,1.06719,1.07064
30,EUR_USD,2024-06-19,1.07515,1.07504,1.07075,1.07515
31,EUR_USD,2024-06-18,1.07423,1.07533,1.07263,1.07423
32,EUR_USD,2024-06-17,1.07407,1.07612,1.07111,1.07407
33,EUR_USD,2024-06-16,1.07022,1.07262,1.06876,1.07022
34,EUR_USD,2024-06-13,1.07388,1.07458,1.06682,1.07388
35,EUR_USD,2024-06-12,1.08132,1.08178,1.07538,1.08132
36,EUR_USD,2024-06-11,1.07403,1.08518,1.0735,1.07403
37,EUR_USD,2024-06-10,1.07643,1.07735,1.07211,1.07643
38,EUR_USD,2024-06-09,1.07789,1.07828,1.07336,1.07789
39,EUR_USD,2024-06-06,1.08944,1.09018,1.0805,1.08944
40,EUR_USD,2024-06-05,1.08745,1.08987,1.08637,1.08745
41,EUR_USD,2024-06-04,1.08819,1.08899,1.0861,1.08819
42,EUR_USD,2024-06-03,1.09074,1.09182,1.08607,1.09074
43,EUR_USD,2024-06-02,1.0853,1.08909,1.0828,1.0853
44,EUR_USD,2024-05-30,1.08354,1.08826,1.08116,1.08354
45,EUR_USD,2024-05-29,1.08018,1.0846,1.0789,1.08018
46,EUR_USD,2024-05-28,1.08519,1.08589,1.08095,1.08519
47,EUR_USD,2024-05-27,1.08619,1.08895,1.08591,1.08619
48,EUR_USD,2024-05-26,1.08476,1.08672,1.08418,1.08476
49,EUR_USD,2024-05-23,1.08127,1.08566,1.08061,1.08127
50,EUR_USD,2024-05-22,1.08252,1.08613,1.0813,1.08252
51,EUR_USD,2024-05-21,1.08552,1.08648,1.08225,1.08552
52,EUR_USD,2024-05-20,1.08608,1.08755,1.0846,1.08608
53,EUR_USD,2024-05-19,1.08755,1.08849,1.0855,1.08755
54,EUR_USD,2024-05-16,1.08678,1.08789,1.08363,1.08678
55,EUR_USD,2024-05-15,1.08898,1.08968,1.08552,1.08898
56,EUR_USD,2024-05-14,1.08146,1.08743,1.08136,1.08146
57,EUR_USD,2024-05-13,1.07935,1.08284,1.07764,1.07935
58,EUR_USD,2024-05-12,1.07704,1.08073,1.07665,1.07704
59,EUR_USD,2024-05-09,1.07852,1.07933,1.07621,1.07852
60,EUR_USD,2024-05-08,1.07469,1.07828,1.07251,1.07469
61,EUR_USD,2024-05-07,1.07505,1.07585,1.07357,1.07505
62,EUR_USD,2024-05-06,1.07675,1.07898,1.07558,1.07675
63,EUR_USD,2024-05-05,1.07581,1.07921,1.07564,1.07581
64,EUR_USD,2024-05-02,1.07331,1.08094,1.0725,1.07331
65,EUR_USD,2024-05-01,1.07216,1.07308,1.06758,1.07216
66,EUR_USD,2024-04-30,1.06665,1.06887,1.06501,1.06665
67,EUR_USD,2024-04-29,1.07157,1.07365,1.06843,1.07157
68,EUR_USD,2024-04-28,1.07069,1.07354,1.0691,1.07069
69,EUR_USD,2024-04-25,1.07296,1.07529,1.06756,1.07296
70,EUR_USD,2024-04-24,1.06999,1.07319,1.06787,1.06999
71,EUR_USD,2024-04-23,1.07044,1.07158,1.06792,1.07044
72,EUR_USD,2024-04-22,1.0654,1.071,1.06393,1.0654
73,EUR_USD,2024-04-21,1.06578,1.06712,1.06251,1.06583
74,EUR_USD,2024-04-18,1.06442,1.06803,1.06118,1.06442
75,EUR_USD,2024-04-17,1.06694,1.06918,1.06478,1.06694
76,EUR_USD,2024-04-16,1.06215,1.06527,1.06082,1.06215
77,EUR_USD,2024-04-15,1.06258,1.0654,1.06041,1.06258
78,EUR_USD,2024-04-14,1.06496,1.06655,1.06236,1.06496
79,EUR_USD,2024-04-11,1.07269,1.07296,1.06237,1.07269
80,EUR_USD,2024-04-10,1.07417,1.07558,1.07004,1.07417
81,EUR_USD,2024-04-09,1.08593,1.08684,1.07338,1.08593
82,EUR_USD,2024-04-08,1.08637,1.08885,1.08499,1.08637
83,EUR_USD,2024-04-07,1.08305,1.08584,1.08216,1.08305
84,EUR_USD,2024-04-04,1.0837,1.08485,1.07917,1.0837
85,EUR_USD,2024-04-03,1.08384,1.08758,1.08351,1.08384
86,EUR_USD,2024-04-02,1.07685,1.08319,1.07647,1.07685
87,EUR_USD,2024-04-01,1.07372,1.07788,1.07254,1.07372
88,EUR_USD,2024-03-31,1.07927,1.08015,1.07316,1.07927
89,EUR_USD,2024-03-28,1.07945,1.08073,1.07689,1.07945
90,EUR_USD,2024-03-27,1.08134,1.08284,1.07755,1.08134
91,EUR_USD,2024-03-26,1.08324,1.08393,1.08117,1.08324
92,EUR_USD,2024-03-25,1.08382,1.08641,1.0826,1.08382
93,EUR_USD,2024-03-24,1.08075,1.08436,1.08026,1.08075
94,EUR_USD,2024-03-21,1.08624,1.08696,1.08091,1.08624
95,EUR_USD,2024-03-20,1.09372,1.09445,1.08565,1.09372
96,EUR_USD,2024-03-19,1.08633,1.08743,1.08369,1.08633
97,EUR_USD,2024-03-18,1.08739,1.08778,1.08351,1.08739
98,EUR_USD,2024-03-17,1.08826,1.09075,1.08808,1.08826
99,EUR_USD,2024-03-14,1.08834,1.09016,1.08738,1.08834
100,EUR_USD,2024-03-13,1.09553,1.09547,1.08841,1.09553
101,USD_JPY,2024-08-01,149.68,150.337,148.506,149.462
102,USD_JPY,2024-07-31,149.92,150.31799,149.511,149.56
103,USD_JPY,2024-07-30,152.67,153.58099,149.664,152.67
104,USD_JPY,2024-07-29,153.83299,155.19,153.65601,153.83299
105,USD_JPY,2024-07-28,154.13901,154.33701,153.063,154.13901
106,USD_JPY,2024-07-25,153.69701,154.731,153.26199,153.69701
107,USD_JPY,2024-07-24,153.89101,154.151,151.96699,153.89101
108,USD_JPY,2024-07-23,155.768,155.977,153.11099,155.768
109,USD_JPY,2024-07-22,156.89101,156.903,155.82899,156.89101
110,USD_JPY,2024-07-21,157.422,157.605,156.299,157.422
111,USD_JPY,2024-07-18,157.14999,157.855,156.978,157.14999
112,USD_JPY,2024-07-17,155.686,156.985,155.49699,155.686
113,USD_JPY,2024-07-16,158.35001,158.578,156.11999,158.35001
114,USD_JPY,2024-07-15,158.14101,158.841,158.11301,158.14101
115,USD_JPY,2024-07-14,158.313,158.358,157.754,158.313
116,USD_JPY,2024-07-11,158.201,159.37601,157.379,158.201
117,USD_JPY,2024-07-10,161.607,161.74699,157.489,161.607
118,USD_JPY,2024-07-09,161.33099,161.74,161.3,161.33099
119,USD_JPY,2024-07-08,160.857,161.49499,160.74699,160.857
120,USD_JPY,2024-07-07,160.638,161.107,160.272,160.638
121,USD_JPY,2024-07-03,161.621,161.586,160.955,161.621
122,USD_JPY,2024-07-02,161.504,161.942,160.865,161.504
123,USD_JPY,2024-07-01,161.51199,161.73,161.285,161.51199
124,USD_JPY,2024-06-30,160.907,161.715,160.819,160.907
125,USD_JPY,2024-06-27,160.687,161.241,160.27699,160.687
126,USD_JPY,2024-06-26,160.621,160.724,160.314,160.621
127,USD_JPY,2024-06-25,159.686,160.80299,159.66299,159.686
128,USD_JPY,2024-06-24,159.686,159.75,159.25301,159.686
129,USD_JPY,2024-06-23,159.86099,159.91299,159.018,159.86099
130,USD_JPY,2024-06-20,158.931,159.608,158.686,158.931
131,USD_JPY,2024-06-19,157.95799,158.772,157.95599,157.95799
132,USD_JPY,2024-06-18,157.871,157.94501,157.61301,157.871
133,USD_JPY,2024-06-17,157.7,158.228,157.52499,157.7
134,USD_JPY,2024-06-16,157.54601,157.952,157.17,157.54601
135,USD_JPY,2024-06-13,157.12801,158.24699,156.89999,157.12801
136,USD_JPY,2024-06-12,156.8,157.3,156.577,156.8
137,USD_JPY,2024-06-11,157.105,157.365,155.729,157.105
138,USD_JPY,2024-06-10,157.03999,157.388,156.811,157.03999
139,USD_JPY,2024-06-09,156.83299,157.186,156.72301,156.83299
140,USD_JPY,2024-06-06,155.69701,157.067,155.142,155.69701
141,USD_JPY,2024-06-05,155.929,156.396,155.407,155.929
142,USD_JPY,2024-06-04,155.12399,156.47301,155.11099,155.12399
143,USD_JPY,2024-06-03,156.076,156.479,154.601,156.076
144,USD_JPY,2024-06-02,157.17999,157.451,155.97099,157.17999
145,USD_JPY,2024-05-30,156.953,157.362,156.57001,156.953
146,USD_JPY,2024-05-29,157.608,157.627,156.427,157.608
147,USD_JPY,2024-05-28,157.26199,157.63901,157.022,157.26199
148,USD_JPY,2024-05-27,156.845,156.989,156.612,156.845
149,USD_JPY,2024-05-26,156.86999,156.955,156.67799,156.86999
150,USD_JPY,2024-05-23,156.97301,157.13699,156.868,156.97301
151,USD_JPY,2024-05-22,156.70399,157.16299,156.52901,156.70399
152,USD_JPY,2024-05-21,156.25101,156.605,156.147,156.25101
153,USD_JPY,2024-05-20,156.36999,156.524,155.87199,156.36999
154,USD_JPY,2024-05-19,155.754,156.21899,155.51401,155.754
155,USD_JPY,2024-05-16,155.379,155.97501,155.271,155.379
156,USD_JPY,2024-05-15,154.282,155.51601,153.59,154.282
157,USD_JPY,2024-05-14,156.498,156.55299,154.759,156.498
158,USD_JPY,2024-05-13,156.233,156.67101,156.227,156.233
159,USD_JPY,2024-05-12,155.81799,156.21001,155.59599,155.81799
160,USD_JPY,2024-05-09,155.38901,155.886,155.381,155.38901
161,USD_JPY,2024-05-08,155.41901,155.94701,155.226,155.41901
162,USD_JPY,2024-05-07,154.748,155.64999,154.694,154.748
163,USD_JPY,2024-05-06,154.237,154.64,153.894,154.237
164,USD_JPY,2024-05-05,153.56599,154.00501,153.321,153.56599
165,USD_JPY,2024-05-02,153.045,153.41,151.881,153.045
166,USD_JPY,2024-05-01,155.70399,156.25101,153.49499,155.70399
167,USD_JPY,2024-04-30,157.722,157.982,157.42101,157.722
168,USD_JPY,2024-04-29,156.314,157.556,156.20399,156.314
169,USD_JPY,2024-04-28,158.224,159.961,154.549,158.224
170,USD_JPY,2024-04-25,155.597,157.666,155.479,155.597
171,USD_JPY,2024-04-24,155.259,155.73599,155.259,155.259
172,USD_JPY,2024-04-23,154.744,155.13001,154.74,154.744
173,USD_JPY,2024-04-22,154.813,154.871,154.59399,154.813
174,USD_JPY,2024-04-21,154.629,154.784,154.58701,154.64
175,USD_JPY,2024-04-18,154.61,154.661,153.618,154.61
176,USD_JPY,2024-04-17,154.34199,154.64101,153.985,154.34199
177,USD_JPY,2024-04-16,154.698,154.727,154.461,154.698
178,USD_JPY,2024-04-15,154.20599,154.761,154.14999,154.20599
179,USD_JPY,2024-04-14,153.28301,154.436,153.285,153.28301
180,USD_JPY,2024-04-11,153.192,153.377,152.617,153.192
181,USD_JPY,2024-04-10,152.964,153.30901,152.767,152.964
182,USD_JPY,2024-04-09,151.77699,152.926,151.683,151.77699
183,USD_JPY,2024-04-08,151.843,151.92799,151.57899,151.843
184,USD_JPY,2024-04-07,151.69,151.93201,151.677,151.69
185,USD_JPY,2024-04-04,151.29201,151.743,150.854,151.29201
186,USD_JPY,2024-04-03,151.58099,151.763,151.51199,151.58099
187,USD_JPY,2024-04-02,151.53999,151.94701,151.459,151.53999
188,USD_JPY,2024-04-01,151.58099,151.787,151.477,151.58099
189,USD_JPY,2024-03-31,151.398,151.754,151.258,151.398
190,USD_JPY,2024-03-28,151.44,151.489,151.16901,151.44
191,USD_JPY,2024-03-27,151.287,151.539,151.15199,151.287
192,USD_JPY,2024-03-26,151.53,151.944,151.03799,151.53
193,USD_JPY,2024-03-25,151.373,151.591,151.21899,151.373
194,USD_JPY,2024-03-24,151.30499,151.42999,151.05701,151.30499
195,USD_JPY,2024-03-21,151.633,151.84599,151.026,151.633
196,USD_JPY,2024-03-20,150.76,151.65199,150.276,150.76
197,USD_JPY,2024-03-19,151.035,151.791,151.01601,151.035
198,USD_JPY,2024-03-18,149.144,150.839,149.117,149.144
199,USD_JPY,2024-03-17,148.955,149.321,148.929,148.955
200,USD_JPY,2024-03-14,148.29601,149.15801,148.05701,148.29601
201,USD_JPY,2024-03-13,147.621,148.30299,147.509,147.621
202,GBP_USD,2024-08-01,1.28535,1.28604,1.2783,1.27852
203,GBP_USD,2024-07-31,1.2856,1.28636,1.28516,1.28568
204,GBP_USD,2024-07-30,1.28381,1.28545,1.28225,1.2837
205,GBP_USD,2024-07-29,1.28579,1.28651,1.2821,1.28604
206,GBP_USD,2024-07-28,1.28672,1.28884,1.2807,1.28684
207,GBP_USD,2024-07-25,1.28556,1.2875,1.28505,1.28568
208,GBP_USD,2024-07-24,1.28984,1.29134,1.28629,1.28999
209,GBP_USD,2024-07-23,1.29032,1.29383,1.28785,1.29016
210,GBP_USD,2024-07-22,1.29333,1.29349,1.28886,1.29324
211,GBP_USD,2024-07-21,1.29324,1.29415,1.29067,1.29331
212,GBP_USD,2024-07-18,1.29497,1.29497,1.29016,1.29517
213,GBP_USD,2024-07-17,1.30086,1.30129,1.29697,1.30075
214,GBP_USD,2024-07-16,1.29781,1.30446,1.29668,1.29777
215,GBP_USD,2024-07-15,1.297,1.29803,1.29401,1.297
216,GBP_USD,2024-07-14,1.29678,1.29954,1.29628,1.29668
217,GBP_USD,2024-07-11,1.29252,1.29921,1.29032,1.29237
218,GBP_USD,2024-07-10,1.28543,1.29487,1.28505,1.28526
219,GBP_USD,2024-07-09,1.27887,1.28475,1.27853,1.27877
220,GBP_USD,2024-07-08,1.28147,1.28246,1.27792,1.28156
221,GBP_USD,2024-07-07,1.28074,1.28469,1.28025,1.28065
222,GBP_USD,2024-07-03,1.27478,1.27673,1.27405,1.27478
223,GBP_USD,2024-07-02,1.26881,1.27771,1.26791,1.26904
224,GBP_USD,2024-07-01,1.26462,1.26854,1.26164,1.26457
225,GBP_USD,2024-06-30,1.26502,1.26954,1.26374,1.26486
226,GBP_USD,2024-06-27,1.26438,1.26618,1.26202,1.26457
227,GBP_USD,2024-06-26,1.26215,1.26694,1.26135,1.26218
228,GBP_USD,2024-06-25,1.26847,1.2692,1.26208,1.2684
229,GBP_USD,2024-06-24,1.26831,1.27025,1.26715,1.26834
230,GBP_USD,2024-06-23,1.26397,1.26984,1.26336,1.2639
231,GBP_USD,2024-06-20,1.26605,1.26698,1.26256,1.26605
232,GBP_USD,2024-06-19,1.27209,1.27209,1.2667,1.2722
233,GBP_USD,2024-06-18,1.27083,1.274,1.27025,1.27075
234,GBP_USD,2024-06-17,1.27142,1.27204,1.26694,1.2716
235,GBP_USD,2024-06-16,1.26839,1.26908,1.26598,1.26831
236,GBP_USD,2024-06-13,1.27544,1.27649,1.26581,1.27551
237,GBP_USD,2024-06-12,1.27967,1.28061,1.27528,1.27962
238,GBP_USD,2024-06-11,1.27384,1.28601,1.27336,1.27405
239,GBP_USD,2024-06-10,1.27259,1.27494,1.27076,1.27264
240,GBP_USD,2024-06-09,1.27287,1.27324,1.26891,1.27294
241,GBP_USD,2024-06-06,1.27943,1.28108,1.27175,1.27933
242,GBP_USD,2024-06-05,1.27939,1.28107,1.27655,1.27948
243,GBP_USD,2024-06-04,1.2773,1.27953,1.27577,1.2773
244,GBP_USD,2024-06-03,1.28102,1.28172,1.27444,1.28102
245,GBP_USD,2024-06-02,1.27441,1.27939,1.26955,1.27437
246,GBP_USD,2024-05-30,1.27303,1.27655,1.27016,1.27304
247,GBP_USD,2024-05-29,1.26982,1.27476,1.26818,1.2698
248,GBP_USD,2024-05-28,1.276,1.27717,1.27071,1.27584
249,GBP_USD,2024-05-27,1.27727,1.27998,1.27631,1.27724
250,GBP_USD,2024-05-26,1.27345,1.2779,1.27345,1.27361
251,GBP_USD,2024-05-23,1.26937,1.27514,1.26828,1.26941
252,GBP_USD,2024-05-22,1.27209,1.2747,1.27062,1.2721
253,GBP_USD,2024-05-21,1.27104,1.27613,1.2701,1.27113
254,GBP_USD,2024-05-20,1.27105,1.27273,1.26929,1.27108
255,GBP_USD,2024-05-19,1.27079,1.27129,1.26915,1.27065
256,GBP_USD,2024-05-16,1.26727,1.27086,1.26454,1.2672
257,GBP_USD,2024-05-15,1.26892,1.27005,1.26454,1.269
258,GBP_USD,2024-05-14,1.25846,1.26711,1.25846,1.25853
259,GBP_USD,2024-05-13,1.25597,1.2593,1.25117,1.25619
260,GBP_USD,2024-05-12,1.25235,1.25691,1.25186,1.25229
261,GBP_USD,2024-05-09,1.25254,1.25415,1.25039,1.25257
262,GBP_USD,2024-05-08,1.24936,1.25207,1.24491,1.24933
263,GBP_USD,2024-05-07,1.25033,1.25056,1.24673,1.25014
264,GBP_USD,2024-05-06,1.256,1.25702,1.25316,1.25598
265,GBP_USD,2024-05-05,1.25411,1.25943,1.25395,1.25411
266,GBP_USD,2024-05-02,1.254,1.26294,1.25299,1.25406
267,GBP_USD,2024-05-01,1.25371,1.2547,1.24729,1.25393
268,GBP_USD,2024-04-30,1.24894,1.24984,1.24682,1.24902
269,GBP_USD,2024-04-29,1.256,1.25628,1.25056,1.25598
270,GBP_USD,2024-04-28,1.2511,1.25549,1.25084,1.25105
271,GBP_USD,2024-04-25,1.2508,1.25415,1.24507,1.25091
272,GBP_USD,2024-04-24,1.24597,1.25235,1.24558,1.24595
273,GBP_USD,2024-04-23,1.2455,1.24673,1.24239,1.24533
274,GBP_USD,2024-04-22,1.23501,1.24579,1.23334,1.23503
275,GBP_USD,2024-04-21,1.23762,1.23927,1.23012,1.23758
276,GBP_USD,2024-04-18,1.24363,1.24688,1.2392,1.24377
277,GBP_USD,2024-04-17,1.24536,1.24846,1.24378,1.24538
278,GBP_USD,2024-04-16,1.2431,1.24818,1.24177,1.2431
279,GBP_USD,2024-04-15,1.24469,1.24735,1.24114,1.24474
280,GBP_USD,2024-04-14,1.24601,1.24984,1.24435,1.24618
281,GBP_USD,2024-04-11,1.25564,1.25589,1.24289,1.25548
282,GBP_USD,2024-04-10,1.2537,1.25777,1.25117,1.25376
283,GBP_USD,2024-04-09,1.26777,1.27053,1.25349,1.26777
284,GBP_USD,2024-04-08,1.26598,1.27091,1.26502,1.26587
285,GBP_USD,2024-04-07,1.26263,1.26558,1.26135,1.26253
286,GBP_USD,2024-04-04,1.26397,1.26501,1.25758,1.26402
287,GBP_USD,2024-04-03,1.26539,1.26817,1.26454,1.26518
288,GBP_USD,2024-04-02,1.25766,1.26355,1.25636,1.25769
289,GBP_USD,2024-04-01,1.25475,1.25786,1.25408,1.25455
290,GBP_USD,2024-03-31,1.26382,1.26438,1.25408,1.26373
291,GBP_USD,2024-03-28,1.26242,1.26481,1.26103,1.26263
292,GBP_USD,2024-03-27,1.26171,1.26497,1.25865,1.26167
293,GBP_USD,2024-03-26,1.26283,1.2639,1.2606,1.26285
294,GBP_USD,2024-03-25,1.2637,1.26679,1.26259,1.26379
295,GBP_USD,2024-03-24,1.25979,1.26518,1.25927,1.25979
296,GBP_USD,2024-03-21,1.26614,1.26759,1.25774,1.26619
297,GBP_USD,2024-03-20,1.27984,1.28039,1.26605,1.27984
298,GBP_USD,2024-03-19,1.27178,1.27301,1.2685,1.27194
299,GBP_USD,2024-03-18,1.27272,1.27291,1.26698,1.27272
300,GBP_USD,2024-03-17,1.27319,1.27486,1.27226,1.27314
